x-axis,1
second,Volt
-4.440000E-03,-3.211683E-03
-4.435000E-03,-4.712940E-03
-4.430000E-03,-5.121231E-03
-4.425000E-03,-3.607412E-03
-4.420000E-03,-4.109925E-03
-4.415000E-03,-4.109925E-03
-4.410000E-03,-5.014447E-03
-4.405000E-03,-3.513191E-03
-4.400000E-03,-4.210427E-03
-4.395000E-03,-4.015704E-03
-4.390000E-03,-2.508166E-03
-4.385000E-03,-4.913945E-03
-4.380000E-03,-5.014447E-03
-4.375000E-03,-5.114950E-03
-4.370000E-03,-4.216709E-03
-4.365000E-03,-4.109925E-03
-4.360000E-03,-5.717965E-03
-4.355000E-03,-3.211683E-03
-4.350000E-03,-5.114950E-03
-4.345000E-03,-3.714196E-03
-4.340000E-03,-4.411432E-03
-4.335000E-03,-3.915201E-03
-4.330000E-03,-3.211683E-03
-4.325000E-03,-4.009422E-03
-4.320000E-03,-3.814698E-03
-4.315000E-03,-3.406407E-03
-4.310000E-03,-3.312186E-03
-4.305000E-03,-3.406407E-03
-4.300000E-03,-5.215452E-03
-4.295000E-03,-2.709171E-03
-4.290000E-03,-4.210427E-03
-4.285000E-03,-4.511935E-03
-4.280000E-03,-4.411432E-03
-4.275000E-03,-5.014447E-03
-4.270000E-03,-3.211683E-03
-4.265000E-03,-5.215452E-03
-4.260000E-03,-3.513191E-03
-4.255000E-03,-4.009422E-03
-4.250000E-03,-3.513191E-03
-4.245000E-03,-3.707915E-03
-4.240000E-03,-5.516960E-03
-4.235000E-03,-3.111181E-03
-4.230000E-03,-3.506910E-03
-4.225000E-03,-4.612437E-03
-4.220000E-03,-3.814698E-03
-4.215000E-03,-3.908920E-03
-4.210000E-03,-2.709171E-03
-4.205000E-03,-6.119975E-03
-4.200000E-03,-2.407663E-03
-4.195000E-03,-3.506910E-03
-4.190000E-03,-4.109925E-03
-4.185000E-03,-3.808417E-03
-4.180000E-03,-4.109925E-03
-4.175000E-03,-3.714196E-03
-4.170000E-03,-3.607412E-03
-4.165000E-03,-4.009422E-03
-4.160000E-03,-2.307161E-03
-4.155000E-03,-3.808417E-03
-4.150000E-03,-1.503141E-03
-4.145000E-03,-4.813442E-03
-4.140000E-03,-3.513191E-03
-4.135000E-03,-4.109925E-03
-4.130000E-03,-5.114950E-03
-4.125000E-03,-4.913945E-03
-4.120000E-03,-4.712940E-03
-4.115000E-03,-2.809673E-03
-4.110000E-03,-3.406407E-03
-4.105000E-03,-4.913945E-03
-4.100000E-03,-2.206658E-03
-4.095000E-03,-5.717965E-03
-4.090000E-03,-4.310930E-03
-4.085000E-03,-5.114950E-03
-4.080000E-03,-3.513191E-03
-4.075000E-03,-4.411432E-03
-4.070000E-03,-5.014447E-03
-4.065000E-03,-4.317211E-03
-4.060000E-03,-4.511935E-03
-4.055000E-03,-3.814698E-03
-4.050000E-03,-4.712940E-03
-4.045000E-03,-4.920226E-03
-4.040000E-03,-2.809673E-03
-4.035000E-03,-5.617462E-03
-4.030000E-03,-4.511935E-03
-4.025000E-03,-4.210427E-03
-4.020000E-03,-3.412688E-03
-4.015000E-03,-3.707915E-03
-4.010000E-03,-5.215452E-03
-4.005000E-03,-2.407663E-03
-4.000000E-03,-4.813442E-03
-3.995000E-03,-4.317211E-03
-3.990000E-03,-4.913945E-03
-3.985000E-03,-5.121231E-03
-3.980000E-03,-3.607412E-03
-3.975000E-03,-5.114950E-03
-3.970000E-03,-5.623744E-03
-3.965000E-03,-4.819724E-03
-3.960000E-03,-5.215452E-03
-3.955000E-03,-4.920226E-03
-3.950000E-03,-6.521985E-03
-3.945000E-03,-3.613693E-03
-3.940000E-03,-5.315955E-03
-3.935000E-03,-4.015704E-03
-3.930000E-03,-4.813442E-03
-3.925000E-03,-4.618719E-03
-3.920000E-03,-3.915201E-03
-3.915000E-03,-5.516960E-03
-3.910000E-03,-4.216709E-03
-3.905000E-03,-4.310930E-03
-3.900000E-03,-4.612437E-03
-3.895000E-03,-4.210427E-03
-3.890000E-03,-5.416457E-03
-3.885000E-03,-3.312186E-03
-3.880000E-03,-5.215452E-03
-3.875000E-03,-4.518216E-03
-3.870000E-03,-3.412688E-03
-3.865000E-03,-3.714196E-03
-3.860000E-03,-4.719221E-03
-3.855000E-03,-5.717965E-03
-3.850000E-03,-4.116206E-03
-3.845000E-03,-5.114950E-03
-3.840000E-03,-6.019472E-03
-3.835000E-03,-4.913945E-03
-3.830000E-03,-4.518216E-03
-3.825000E-03,-3.010678E-03
-3.820000E-03,-4.411432E-03
-3.815000E-03,-4.518216E-03
-3.810000E-03,-3.915201E-03
-3.805000E-03,-4.712940E-03
-3.800000E-03,-4.317211E-03
-3.795000E-03,-5.623744E-03
-3.790000E-03,-3.613693E-03
-3.785000E-03,-3.305905E-03
-3.780000E-03,-5.315955E-03
-3.775000E-03,-3.814698E-03
-3.770000E-03,-5.014447E-03
-3.765000E-03,-3.714196E-03
-3.760000E-03,-5.516960E-03
-3.755000E-03,-4.719221E-03
-3.750000E-03,-3.412688E-03
-3.745000E-03,-5.215452E-03
-3.740000E-03,-4.511935E-03
-3.735000E-03,-3.908920E-03
-3.730000E-03,-5.014447E-03
-3.725000E-03,-4.612437E-03
-3.720000E-03,-5.717965E-03
-3.715000E-03,-2.809673E-03
-3.710000E-03,-4.913945E-03
-3.705000E-03,-3.714196E-03
-3.700000E-03,-5.818467E-03
-3.695000E-03,-5.221734E-03
-3.690000E-03,-3.808417E-03
-3.685000E-03,-5.416457E-03
-3.680000E-03,-3.915201E-03
-3.675000E-03,-3.607412E-03
-3.670000E-03,-4.913945E-03
-3.665000E-03,-4.913945E-03
-3.660000E-03,-4.612437E-03
-3.655000E-03,-2.307161E-03
-3.650000E-03,-5.315955E-03
-3.645000E-03,-3.814698E-03
-3.640000E-03,-4.913945E-03
-3.635000E-03,-3.613693E-03
-3.630000E-03,-3.111181E-03
-3.625000E-03,-5.114950E-03
-3.620000E-03,-3.513191E-03
-3.615000E-03,-4.511935E-03
-3.610000E-03,-3.915201E-03
-3.605000E-03,-4.813442E-03
-3.600000E-03,-4.216709E-03
-3.595000E-03,-2.809673E-03
-3.590000E-03,-4.712940E-03
-3.585000E-03,-4.819724E-03
-3.580000E-03,-4.009422E-03
-3.575000E-03,-3.814698E-03
-3.570000E-03,-4.518216E-03
-3.565000E-03,-5.014447E-03
-3.560000E-03,-3.915201E-03
-3.555000E-03,-6.119975E-03
-3.550000E-03,-5.516960E-03
-3.545000E-03,-4.612437E-03
-3.540000E-03,-5.617462E-03
-3.535000E-03,-5.014447E-03
-3.530000E-03,-5.014447E-03
-3.525000E-03,-4.116206E-03
-3.520000E-03,-3.412688E-03
-3.515000E-03,-4.216709E-03
-3.510000E-03,-3.915201E-03
-3.505000E-03,-5.215452E-03
-3.500000E-03,-2.508166E-03
-3.495000E-03,-4.411432E-03
-3.490000E-03,-5.818467E-03
-3.485000E-03,-3.814698E-03
-3.480000E-03,-3.908920E-03
-3.475000E-03,-2.709171E-03
-3.470000E-03,-4.411432E-03
-3.465000E-03,-3.613693E-03
-3.460000E-03,-3.406407E-03
-3.455000E-03,-4.009422E-03
-3.450000E-03,-4.310930E-03
-3.445000E-03,-4.712940E-03
-3.440000E-03,-4.511935E-03
-3.435000E-03,-4.612437E-03
-3.430000E-03,-5.416457E-03
-3.425000E-03,-2.910176E-03
-3.420000E-03,-5.215452E-03
-3.415000E-03,-3.915201E-03
-3.410000E-03,-5.416457E-03
-3.405000E-03,-3.412688E-03
-3.400000E-03,-4.712940E-03
-3.395000E-03,-5.215452E-03
-3.390000E-03,-3.714196E-03
-3.385000E-03,-4.310930E-03
-3.380000E-03,-4.210427E-03
-3.375000E-03,-3.707915E-03
-3.370000E-03,-4.216709E-03
-3.365000E-03,-2.508166E-03
-3.360000E-03,-5.416457E-03
-3.355000E-03,-3.312186E-03
-3.350000E-03,-5.416457E-03
-3.345000E-03,-2.608668E-03
-3.340000E-03,-3.707915E-03
-3.335000E-03,-4.712940E-03
-3.330000E-03,-2.407663E-03
-3.325000E-03,-2.508166E-03
-3.320000E-03,-3.613693E-03
-3.315000E-03,-3.908920E-03
-3.310000E-03,-4.116206E-03
-3.305000E-03,-2.709171E-03
-3.300000E-03,-5.416457E-03
-3.295000E-03,-3.908920E-03
-3.290000E-03,-3.607412E-03
-3.285000E-03,-4.015704E-03
-3.280000E-03,-3.406407E-03
-3.275000E-03,-3.808417E-03
-3.270000E-03,-2.508166E-03
-3.265000E-03,-4.210427E-03
-3.260000E-03,-3.814698E-03
-3.255000E-03,-4.109925E-03
-3.250000E-03,-4.518216E-03
-3.245000E-03,-3.506910E-03
-3.240000E-03,-3.808417E-03
-3.235000E-03,-3.613693E-03
-3.230000E-03,-3.607412E-03
-3.225000E-03,-4.009422E-03
-3.220000E-03,-3.513191E-03
-3.215000E-03,-5.014447E-03
-3.210000E-03,-2.608668E-03
-3.205000E-03,-5.315955E-03
-3.200000E-03,-4.116206E-03
-3.195000E-03,-3.714196E-03
-3.190000E-03,-3.915201E-03
-3.185000E-03,-4.813442E-03
-3.180000E-03,-4.813442E-03
-3.175000E-03,-3.915201E-03
-3.170000E-03,-4.009422E-03
-3.165000E-03,-5.516960E-03
-3.160000E-03,-3.714196E-03
-3.155000E-03,-5.617462E-03
-3.150000E-03,-2.307161E-03
-3.145000E-03,-4.813442E-03
-3.140000E-03,-4.317211E-03
-3.135000E-03,-3.513191E-03
-3.130000E-03,-4.015704E-03
-3.125000E-03,-3.714196E-03
-3.120000E-03,-4.618719E-03
-3.115000E-03,-4.518216E-03
-3.110000E-03,-3.312186E-03
-3.105000E-03,-6.320980E-03
-3.100000E-03,-3.714196E-03
-3.095000E-03,-5.717965E-03
-3.090000E-03,-4.015704E-03
-3.085000E-03,-4.813442E-03
-3.080000E-03,-4.719221E-03
-3.075000E-03,-3.412688E-03
-3.070000E-03,-5.114950E-03
-3.065000E-03,-4.216709E-03
-3.060000E-03,-4.712940E-03
-3.055000E-03,-4.015704E-03
-3.050000E-03,-4.009422E-03
-3.045000E-03,-5.114950E-03
-3.040000E-03,-3.010678E-03
-3.035000E-03,-4.109925E-03
-3.030000E-03,-3.814698E-03
-3.025000E-03,-4.913945E-03
-3.020000E-03,-4.310930E-03
-3.015000E-03,-3.513191E-03
-3.010000E-03,-5.416457E-03
-3.005000E-03,-4.015704E-03
-3.000000E-03,-4.310930E-03
-2.995000E-03,-3.915201E-03
-2.990000E-03,-4.109925E-03
-2.985000E-03,-4.813442E-03
-2.980000E-03,-2.307161E-03
-2.975000E-03,-4.210427E-03
-2.970000E-03,-3.915201E-03
-2.965000E-03,-5.215452E-03
-2.960000E-03,-5.416457E-03
-2.955000E-03,-3.808417E-03
-2.950000E-03,-4.612437E-03
-2.945000E-03,-4.116206E-03
-2.940000E-03,-3.506910E-03
-2.935000E-03,-3.814698E-03
-2.930000E-03,-4.210427E-03
-2.925000E-03,-5.516960E-03
-2.920000E-03,-3.010678E-03
-2.915000E-03,-4.913945E-03
-2.910000E-03,-4.417714E-03
-2.905000E-03,-4.210427E-03
-2.900000E-03,-3.814698E-03
-2.895000E-03,-3.814698E-03
-2.890000E-03,-4.511935E-03
-2.885000E-03,-3.513191E-03
-2.880000E-03,-4.913945E-03
-2.875000E-03,-3.613693E-03
-2.870000E-03,-3.010678E-03
-2.865000E-03,-5.114950E-03
-2.860000E-03,-3.513191E-03
-2.855000E-03,-4.813442E-03
-2.850000E-03,-4.317211E-03
-2.845000E-03,-4.009422E-03
-2.840000E-03,-4.216709E-03
-2.835000E-03,-3.312186E-03
-2.830000E-03,-4.712940E-03
-2.825000E-03,-3.513191E-03
-2.820000E-03,-3.814698E-03
-2.815000E-03,-6.220477E-03
-2.810000E-03,-3.613693E-03
-2.805000E-03,-5.516960E-03
-2.800000E-03,-4.015704E-03
-2.795000E-03,-4.310930E-03
-2.790000E-03,-2.910176E-03
-2.785000E-03,-3.406407E-03
-2.780000E-03,-4.310930E-03
-2.775000E-03,-3.513191E-03
-2.770000E-03,-5.315955E-03
-2.765000E-03,-4.116206E-03
-2.760000E-03,-4.712940E-03
-2.755000E-03,-4.618719E-03
-2.750000E-03,-5.020729E-03
-2.745000E-03,-3.814698E-03
-2.740000E-03,-3.412688E-03
-2.735000E-03,-4.109925E-03
-2.730000E-03,-4.015704E-03
-2.725000E-03,-3.111181E-03
-2.720000E-03,-5.114950E-03
-2.715000E-03,-3.211683E-03
-2.710000E-03,-4.210427E-03
-2.705000E-03,-2.910176E-03
-2.700000E-03,-3.607412E-03
-2.695000E-03,-4.015704E-03
-2.690000E-03,-2.709171E-03
-2.685000E-03,-5.014447E-03
-2.680000E-03,-3.010678E-03
-2.675000E-03,-3.808417E-03
-2.670000E-03,-5.014447E-03
-2.665000E-03,-2.910176E-03
-2.660000E-03,-4.511935E-03
-2.655000E-03,-3.513191E-03
-2.650000E-03,-4.210427E-03
-2.645000E-03,-4.417714E-03
-2.640000E-03,-3.714196E-03
-2.635000E-03,-4.417714E-03
-2.630000E-03,-3.312186E-03
-2.625000E-03,-5.215452E-03
-2.620000E-03,-4.317211E-03
-2.615000E-03,-4.612437E-03
-2.610000E-03,-3.613693E-03
-2.605000E-03,-3.814698E-03
-2.600000E-03,-4.411432E-03
-2.595000E-03,-3.915201E-03
-2.590000E-03,-3.506910E-03
-2.585000E-03,-3.814698E-03
-2.580000E-03,-3.111181E-03
-2.575000E-03,-5.215452E-03
-2.570000E-03,-2.608668E-03
-2.565000E-03,-4.712940E-03
-2.560000E-03,-3.111181E-03
-2.555000E-03,-4.310930E-03
-2.550000E-03,-3.010678E-03
-2.545000E-03,-2.608668E-03
-2.540000E-03,-3.312186E-03
-2.535000E-03,-3.613693E-03
-2.530000E-03,-3.513191E-03
-2.525000E-03,-4.310930E-03
-2.520000E-03,-2.809673E-03
-2.515000E-03,-5.717965E-03
-2.510000E-03,-3.211683E-03
-2.505000E-03,-4.009422E-03
-2.500000E-03,-2.910176E-03
-2.495000E-03,-3.412688E-03
-2.490000E-03,-3.714196E-03
-2.485000E-03,-2.307161E-03
-2.480000E-03,-3.908920E-03
-2.475000E-03,-1.201633E-03
-2.470000E-03,+1.417714E-03
-2.465000E-03,+5.230528E-03
-2.460000E-03,+9.552136E-03
-2.455000E-03,+10.864950E-03
-2.450000E-03,+13.974246E-03
-2.445000E-03,+16.392588E-03
-2.440000E-03,+19.401382E-03
-2.435000E-03,+22.315955E-03
-2.430000E-03,+23.829774E-03
-2.425000E-03,+28.245603E-03
-2.420000E-03,+27.648869E-03
-2.415000E-03,+32.265703E-03
-2.410000E-03,+33.880025E-03
-2.405000E-03,+36.084799E-03
-2.400000E-03,+37.699120E-03
-2.395000E-03,+39.501884E-03
-2.390000E-03,+42.416457E-03
-2.385000E-03,+42.315954E-03
-2.380000E-03,+43.421482E-03
-2.375000E-03,+45.632537E-03
-2.370000E-03,+44.533291E-03
-2.365000E-03,+46.241834E-03
-2.360000E-03,+46.040829E-03
-2.355000E-03,+46.436557E-03
-2.350000E-03,+45.437814E-03
-2.345000E-03,+44.124999E-03
-2.340000E-03,+43.729271E-03
-2.335000E-03,+42.020728E-03
-2.330000E-03,+42.818467E-03
-2.325000E-03,+40.211683E-03
-2.320000E-03,+39.702889E-03
-2.315000E-03,+39.709170E-03
-2.310000E-03,+38.804648E-03
-2.305000E-03,+38.496859E-03
-2.300000E-03,+36.694095E-03
-2.295000E-03,+37.290829E-03
-2.290000E-03,+35.689070E-03
-2.285000E-03,+34.684045E-03
-2.280000E-03,+35.883794E-03
-2.275000E-03,+33.277010E-03
-2.270000E-03,+34.074748E-03
-2.265000E-03,+32.975502E-03
-2.260000E-03,+31.461683E-03
-2.255000E-03,+32.868718E-03
-2.250000E-03,+30.663944E-03
-2.245000E-03,+31.562186E-03
-2.240000E-03,+29.055904E-03
-2.235000E-03,+30.155150E-03
-2.230000E-03,+28.452889E-03
-2.225000E-03,+25.538316E-03
-2.220000E-03,+28.446608E-03
-2.215000E-03,+27.648869E-03
-2.210000E-03,+26.939070E-03
-2.205000E-03,+26.543341E-03
-2.200000E-03,+25.934045E-03
-2.195000E-03,+27.039573E-03
-2.190000E-03,+24.131281E-03
-2.185000E-03,+25.532035E-03
-2.180000E-03,+24.024497E-03
-2.175000E-03,+23.823492E-03
-2.170000E-03,+24.131281E-03
-2.165000E-03,+21.116206E-03
-2.160000E-03,+23.019472E-03
-2.155000E-03,+22.623743E-03
-2.150000E-03,+22.215452E-03
-2.145000E-03,+20.814698E-03
-2.140000E-03,+21.009422E-03
-2.135000E-03,+22.215452E-03
-2.130000E-03,+18.603643E-03
-2.125000E-03,+20.205402E-03
-2.120000E-03,+19.508166E-03
-2.115000E-03,+19.501884E-03
-2.110000E-03,+19.602387E-03
-2.105000E-03,+18.597362E-03
-2.100000E-03,+20.004397E-03
-2.095000E-03,+18.000628E-03
-2.090000E-03,+18.402638E-03
-2.085000E-03,+19.106156E-03
-2.080000E-03,+18.201633E-03
-2.075000E-03,+20.010678E-03
-2.070000E-03,+18.905151E-03
-2.065000E-03,+19.501884E-03
-2.060000E-03,+19.809673E-03
-2.055000E-03,+18.999372E-03
-2.050000E-03,+18.396357E-03
-2.045000E-03,+17.290829E-03
-2.040000E-03,+19.099874E-03
-2.035000E-03,+16.191583E-03
-2.030000E-03,+16.185301E-03
-2.025000E-03,+17.692839E-03
-2.020000E-03,+16.788316E-03
-2.015000E-03,+17.089824E-03
-2.010000E-03,+15.488065E-03
-2.005000E-03,+16.386306E-03
-2.000000E-03,+15.890075E-03
-1.995000E-03,+14.985553E-03
-1.990000E-03,+15.387563E-03
-1.985000E-03,+14.784548E-03
-1.980000E-03,+15.883794E-03
-1.975000E-03,+13.377512E-03
-1.970000E-03,+14.081030E-03
-1.965000E-03,+16.285804E-03
-1.960000E-03,+14.684045E-03
-1.955000E-03,+15.381281E-03
-1.950000E-03,+14.382538E-03
-1.945000E-03,+15.180276E-03
-1.940000E-03,+13.578517E-03
-1.935000E-03,+11.970477E-03
-1.930000E-03,+14.175251E-03
-1.925000E-03,+13.277010E-03
-1.920000E-03,+13.672739E-03
-1.915000E-03,+12.372487E-03
-1.910000E-03,+13.371231E-03
-1.905000E-03,+13.471733E-03
-1.900000E-03,+13.170226E-03
-1.895000E-03,+12.875000E-03
-1.890000E-03,+12.171482E-03
-1.885000E-03,+13.270728E-03
-1.880000E-03,+11.568467E-03
-1.875000E-03,+10.663945E-03
-1.870000E-03,+13.773241E-03
-1.865000E-03,+11.970477E-03
-1.860000E-03,+12.265703E-03
-1.855000E-03,+11.869975E-03
-1.850000E-03,+12.768216E-03
-1.845000E-03,+12.171482E-03
-1.840000E-03,+11.166457E-03
-1.835000E-03,+12.064698E-03
-1.830000E-03,+10.864950E-03
-1.825000E-03,+13.170226E-03
-1.820000E-03,+12.667713E-03
-1.815000E-03,+11.166457E-03
-1.810000E-03,+13.170226E-03
-1.805000E-03,+11.869975E-03
-1.800000E-03,+11.260678E-03
-1.795000E-03,+11.467965E-03
-1.790000E-03,+11.461683E-03
-1.785000E-03,+11.467965E-03
-1.780000E-03,+9.357412E-03
-1.775000E-03,+12.768216E-03
-1.770000E-03,+10.864950E-03
-1.765000E-03,+11.260678E-03
-1.760000E-03,+10.563442E-03
-1.755000E-03,+11.461683E-03
-1.750000E-03,+10.764447E-03
-1.745000E-03,+10.663945E-03
-1.740000E-03,+10.462940E-03
-1.735000E-03,+10.959171E-03
-1.730000E-03,+9.859924E-03
-1.725000E-03,+11.160176E-03
-1.720000E-03,+8.854899E-03
-1.715000E-03,+11.662688E-03
-1.710000E-03,+10.965452E-03
-1.705000E-03,+10.557161E-03
-1.700000E-03,+10.060930E-03
-1.695000E-03,+11.260678E-03
-1.690000E-03,+10.764447E-03
-1.685000E-03,+8.352387E-03
-1.680000E-03,+10.758166E-03
-1.675000E-03,+11.160176E-03
-1.670000E-03,+9.853643E-03
-1.665000E-03,+11.662688E-03
-1.660000E-03,+9.658919E-03
-1.655000E-03,+10.255653E-03
-1.650000E-03,+9.256909E-03
-1.645000E-03,+8.151382E-03
-1.640000E-03,+10.155151E-03
-1.635000E-03,+8.854899E-03
-1.630000E-03,+9.759422E-03
-1.625000E-03,+8.754397E-03
-1.620000E-03,+10.657663E-03
-1.615000E-03,+10.161432E-03
-1.610000E-03,+8.151382E-03
-1.605000E-03,+8.547110E-03
-1.600000E-03,+9.250628E-03
-1.595000E-03,+10.356156E-03
-1.590000E-03,+9.055904E-03
-1.585000E-03,+7.950377E-03
-1.580000E-03,+10.054648E-03
-1.575000E-03,+7.950377E-03
-1.570000E-03,+9.954146E-03
-1.565000E-03,+8.553392E-03
-1.560000E-03,+10.255653E-03
-1.555000E-03,+8.854899E-03
-1.550000E-03,+8.452889E-03
-1.545000E-03,+9.351131E-03
-1.540000E-03,+9.055904E-03
-1.535000E-03,+8.955402E-03
-1.530000E-03,+9.256909E-03
-1.525000E-03,+8.446608E-03
-1.520000E-03,+11.160176E-03
-1.515000E-03,+9.156407E-03
-1.510000E-03,+10.155151E-03
-1.505000E-03,+9.156407E-03
-1.500000E-03,+8.949120E-03
-1.495000E-03,+9.055904E-03
-1.490000E-03,+7.950377E-03
-1.485000E-03,+10.255653E-03
-1.480000E-03,+10.060930E-03
-1.475000E-03,+9.250628E-03
-1.470000E-03,+8.653894E-03
-1.465000E-03,+9.652638E-03
